Generation,evals,avg,std,min,max,best_one,fitness_best_one
98,306,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
99,316,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
100,324,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
101,330,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
102,310,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
103,308,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
104,340,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
105,322,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
106,308,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
107,328,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
108,332,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
109,342,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
110,330,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
111,320,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
112,318,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
113,320,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
114,330,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
115,318,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
116,320,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
117,318,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
118,330,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
119,314,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
120,316,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
121,316,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
122,326,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
123,300,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
124,322,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
125,330,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
126,312,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
127,320,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
128,306,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
129,318,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
130,318,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
131,318,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
132,328,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
133,334,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
134,320,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
135,330,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
136,316,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
137,306,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
138,324,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
139,322,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
140,312,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
141,310,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
142,328,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
143,318,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
144,320,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
145,332,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
146,340,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
147,322,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
148,296,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
149,330,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
150,322,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
151,324,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
152,326,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
153,328,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
154,324,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
155,296,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
156,330,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
157,334,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
158,314,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
159,312,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
160,326,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
161,308,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
162,340,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
163,310,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
164,326,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
165,318,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
166,322,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
167,316,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
168,314,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
169,300,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
170,292,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
171,312,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
172,330,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
173,334,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
174,316,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
175,318,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
176,342,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
177,318,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
178,332,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
179,318,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
180,322,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
181,322,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
182,316,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
183,346,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
184,322,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
185,328,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
186,338,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
187,336,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
188,324,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
189,310,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
190,324,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
