Generation,evals,avg,std,min,max,best_one,fitness_best_one
98,306,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
99,294,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
100,306,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
101,288,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
102,314,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
103,296,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
104,306,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
105,314,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
106,316,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
107,304,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
108,300,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
109,298,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
110,322,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
111,304,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
112,296,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
113,292,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
114,284,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
115,300,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
116,280,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
117,302,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
118,294,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
119,316,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
120,280,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
121,306,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
122,304,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
123,294,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
124,312,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
125,318,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
126,300,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
127,304,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
128,318,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
129,298,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
130,300,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
131,300,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
132,306,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
133,278,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
134,304,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
135,298,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
136,306,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
137,318,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
138,294,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
139,294,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
140,302,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
141,280,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
142,310,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
143,288,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
144,302,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
145,300,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
146,302,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
147,296,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
148,304,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
149,296,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
150,294,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
151,304,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
152,294,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
153,270,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
154,304,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
155,314,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
156,308,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
157,302,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
158,304,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
159,288,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
160,300,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
161,280,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
162,294,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
163,304,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
164,304,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
165,304,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
166,290,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
167,306,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
168,298,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
169,304,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
170,290,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
171,294,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
172,324,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
173,304,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
174,304,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
175,314,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
176,302,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
177,296,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
178,300,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
179,314,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
180,298,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
181,306,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
182,308,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
183,298,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
184,310,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
185,306,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
186,296,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
187,292,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
188,294,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
189,308,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
190,296,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
